objectid,objectnumber,title,displaydate,datebegin,dateend,displaymaker,displayculture,displayperiod,medium,classification,displaygeography,accessionyear,department
25703,x1983-1221,Portrait of an unidentified man,ca. 1924,1924,1924,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50435,x1983-707,Nude (Photography),ca. 1900,1895,1905,"Clarence H. White, American, 1871–1925",,,Gum bichromate print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50682,x1983-604,Nude on rocks and in woods [14/16],ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
38964,x1983-925,Portrait of two children,ca. 1920–1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42282,x1983-323,The Black Shawl,1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50572,x1983-565,Letitia Felix on a window seat [2/2],ca. 1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50305,x1983-879,Moonrise [3/3],ca. 1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50602,x1983-1323,The Boy with His Wagon [3/3],1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40224,x1983-1073,Untitled [Alfred A. Cohn at a retouching desk],1917–18,1917,1918,"Clarence H. White, American, 1871–1925",,,Palladium print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43075,x1983-922,"Max Weber and Paul L. Anderson, New York",1914,1914,1914,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, New York",1983-01-01,Photography Archives
50588,x1983-595,Letitia Felix seated [4/4],ca. 1895 – 1900,1895,1900,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107920,x1983-1411,,,0,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50597,x1983-740,"Croton, New York, Dam [4/7]",1925,1925,1925,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, New York, Croton",1983-01-01,Photography Archives
50662,x1983-843,"one of a series of thirty photographs of house-moving in Maine, some of which were used in ""The House That Moved to the Sea,"" Woman's Home Companion (July 1924)
[25/30]",ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
50624,x1983-384,Portrait of Maude Adams [2/5],1908,1908,1908,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50302,x1983-1268,Portrait Study in Black  (Letitia Felix) [2/2],1896,1896,1896,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112558,x1983-1841,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
93359,x1983-1154,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25628,x1983-587,Woamn standing before window,ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42620,x1983-572,Julia McC. (Julia McCune) [1/2],1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
18054,x1992-165 b,"Warren S. Weiant, Jr.",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
43023,x1983-882,Landscape - Winter,1897,1897,1897,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50412,x1983-682,Untitled (Mabel Cramer seated with a large feather behind her),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42497,x1983-476,The Cart Shed (variant),ca. 1899,1899,1899,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
38918,x1983-386,Portrait of Hazel Dawn [1/3],ca. 1920–1925,1920,1925,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39521,x1983-413,"Malvina Hoffman, Sculptress",ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107794,x1983-1383,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
25648,x1983-428,Portrait of a seated woman,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43082,x1983-453,Portrait of a woman seated [1/3],ca. 1910–1915,1910,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93375,x1983-1211,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93394,x1983-1191,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50384,x1983-1266,Girl with Rose (variant) [2/2],ca. 1904,1904,1904,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42444,x1983-394,Mrs. Hannah R. Moore,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42084,x1983-956,Portrait of a young girl standing,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50805,x1983-467,Portrait of Mrs. Watnis [11/14],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50672,x1983-1231,Nude on rocks and in woods [4/16],ca. 1910,1910,1910,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50530,x1983-787,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
93390,x1983-1176,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
112604,x1983-1867,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
17832,x1992-163 b,"untitled (exterior, Weiant house)",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
40862,x1983-445,Portrait of an unidentified woman,ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
40782,x1983-953,Portrait of a young girl [1/2],ca. 1905–1910,1905,1910,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
39304,x1983-1260,Women with two children,ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
93431,x1983-1151,"The Stowaways (one from a group of portraits of members of a social club for gentlemen who were amateur artists, collectors, and professional artists) [90 v, including 21 duplicates]",ca. 1922–1924,1922,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
25465,x1983-324,Lady at piano,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50825,x1983-260,Mother drying child (advertising illustration) [2/2],ca. 1919,1919,1919,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
18118,x1992-161,"Warren S. Weiant, Jr.",1904,1904,1904,"Clarence H. White, American, 1871–1925",,,glass plate negative,Photographic Negatives,,1992-01-01,Photography
43047,CHW 015,"Album containing photographs taken as illustrations for the novel Eben Holden: Old man seated; Old man in farmyard; Man, woman and child in yard; Man driving horses; Man in cemetary; Man and woman in garden; Man, woman and older man in bedroom; Man and wo",ca. 1901,1901,0,"Clarence H. White, American, 1871–1925",,,,Photographs,,,Photography Archives
112538,x1983-1821,,,1891,1925,"Clarence H. White Jr., American, 1907–1978",,,,Photographs,,1983-01-01,Photography Archives
44167,x1983-360,Portrait of an unknown woman,ca. 1900–1905,1900,1905,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107779,x1983-1368,,,1891,1925,"Clarence H. White, American, 1871–1925",,,,Photographs,,1983-01-01,Photography Archives
50580,x1983-280,Jane Felix White with son Clarence Jr. in lap [3/4],ca. 1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
107764,x1983-1353,,,1891,1925,"Clarence H. White, American, 1871–1925",,,Cyanotype,Photographs,,1983-01-01,Photography Archives
40876,x1983-490,Woman in a landscape,ca. 1906,1906,1906,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50619,x1983-317,Untitled (Mabel Cramer in doorway),1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43097,x1983-419,"Portrait of Justine Johnson, actress [1/3]",1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50539,x1983-796,"Estates and their grounds, Newport, RI.",1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Rhode Island, Newport",1983-01-01,Photography Archives
